0.0761278653482 0.0963642594309 0.109175117452
0.00170565582812 0.0 0.0
0.0 0.00146069808397 0.0
0.0 0.0 3.95674538612
1.0
189
-0.443989096524 -0.749444713658 -3.13736367225 0.0216940190466 1.46233520691
1.90779956029e-05 -9.60847668097e-09 1.99239457288e-06 -6.7097930696e-06 1.93630270928e-07
-9.60847668097e-09 1.23713971334e-06 -1.34758595394e-08 -1.20339844756e-08 -8.68093229656e-06
1.99239457288e-06 -1.34758595394e-08 2.45381147579e-06 -1.217294448e-05 2.93381333449e-07
-6.7097930696e-06 -1.20339844756e-08 -1.217294448e-05 6.27761037322e-05 -1.02767853605e-06
1.93630270928e-07 -8.68093229656e-06 2.93381333449e-07 -1.02767853605e-06 6.30933936918e-05
-1.03229137294 0.383449426388 -3.13289308521 -0.104807670014 4.76379607666
0.000163249700563 -7.36590877182e-08 1.12733114292e-05 -3.17793783324e-05 1.45050293554e-07
-7.36590877182e-08 8.09740413388e-06 -5.43049729629e-08 7.42161944345e-07 -3.9582773752e-05
1.12733114292e-05 -5.43049729629e-08 9.76414139586e-06 -4.29330648331e-05 -9.45669853536e-08
-3.17793783324e-05 7.42161944345e-07 -4.29330648331e-05 0.000193571744603 -2.18714149014e-06
1.45050293554e-07 -3.9582773752e-05 -9.45669853536e-08 -2.18714149014e-06 0.000197316418053
0.962225813263 0.0594035946135 -3.00911116468 -0.0894475525919 0.614555900336
4.09907224821e-05 6.26299723194e-08 3.25903806697e-06 -1.11643157652e-05 -3.90846707887e-07
6.26299723194e-08 5.42295492778e-06 1.09051452313e-08 -1.0307583409e-07 -2.92940585496e-05
3.25903806697e-06 1.09051452313e-08 4.25476719101e-06 -2.11514634429e-05 -2.56136534205e-08
-1.11643157652e-05 -1.0307583409e-07 -2.11514634429e-05 0.00010855239816 4.19794560003e-07
-3.90846707887e-07 -2.92940585496e-05 -2.56136534205e-08 4.19794560003e-07 0.000168926082551
-1.21223053426 -0.912655141724 -3.08849429922 -0.129308974833 0.311838072486
0.000493895611726 -7.10058287723e-08 5.52305755264e-05 -0.000159688381245 5.96682002652e-06
-7.10058287723e-08 9.09638947633e-06 -3.64383296869e-08 -2.95642212222e-06 -7.17544680811e-05
5.52305755264e-05 -3.64383296869e-08 3.03320248349e-05 -0.000134400936076 5.9544895521e-06
-0.000159688381245 -2.95642212222e-06 -0.000134400936076 0.000616617209744 -2.82723613054e-06
5.96682002652e-06 -7.17544680811e-05 5.9544895521e-06 -2.82723613054e-06 0.000569160154555
-0.36469840283 -1.03305438184 -3.00913072217 -0.071234046498 1.17275883255
0.00120960921049 8.57182911318e-08 0.00017326347006 -0.00053198664682 6.77975685903e-06
8.57182911318e-08 1.0929641121e-06 1.64854423446e-08 -2.40870576818e-07 -1.05110593722e-05
0.00017326347006 1.64854423446e-08 2.89459221676e-05 -9.65414365055e-05 1.28896942897e-06
-0.00053198664682 -2.40870576818e-07 -9.65414365055e-05 0.000335770571837 -2.78546917798e-06
6.77975685903e-06 -1.05110593722e-05 1.28896942897e-06 -2.78546917798e-06 0.000102739664726
-0.700198452595 -0.460288889709 -2.70709441389 -0.050774268299 -3.01688515862
4.68438265671e-05 -4.10378363236e-11 3.56459463546e-06 -1.04929667941e-05 4.65395189053e-08
-4.10378363236e-11 2.99170505969e-06 -8.17921286256e-09 -1.49091363255e-07 -1.79967046279e-05
3.56459463546e-06 -8.17921286256e-09 2.98415511679e-06 -1.3082044461e-05 1.80634842195e-07
-1.04929667941e-05 -1.49091363255e-07 -1.3082044461e-05 5.95220190007e-05 4.26649677365e-07
4.65395189053e-08 -1.79967046279e-05 1.80634842195e-07 4.26649677365e-07 0.000117320996651
0.3499861645 -0.695296322707 -2.32382942368 -0.00959912470846 2.94339673993
2.06823333428e-05 -6.46411457694e-09 2.25104258789e-06 -8.46587590786e-06 -6.69361597261e-08
-6.46411457694e-09 7.49311993786e-07 -5.56809442998e-09 9.28568226755e-08 -5.19282184541e-06
2.25104258789e-06 -5.56809442998e-09 1.47720606947e-06 -7.4165704973e-06 -1.23929027041e-08
-8.46587590786e-06 9.28568226755e-08 -7.4165704973e-06 3.94430717279e-05 -4.61378675709e-07
-6.69361597261e-08 -5.19282184541e-06 -1.23929027041e-08 -4.61378675709e-07 3.80349410989e-05
1.26077441918 -0.183976396305 -1.94805561012 0.0261301897851 2.36038078599
0.000227141586947 -4.70299088562e-09 1.60789841175e-05 -4.64235017716e-05 -1.91846439179e-07
-4.70299088562e-09 6.95514017934e-06 -1.30757382699e-09 2.30711918903e-07 -3.34358373948e-05
1.60789841175e-05 -1.30757382699e-09 7.49774881115e-06 -3.16709410981e-05 -1.83236039675e-07
-4.64235017716e-05 2.30711918903e-07 -3.16709410981e-05 0.000138533345307 -4.23297677798e-07
-1.91846439179e-07 -3.34358373948e-05 -1.83236039675e-07 -4.23297677798e-07 0.000170811719727
-0.865467865679 -0.29299299261 -1.97778715123 0.0441521353957 -4.57191068623
0.00392849603668 -2.72001955182e-07 0.000321611762047 -0.000970637134742 7.13941744834e-06
-2.72001955182e-07 3.45206444763e-06 -2.31626575697e-08 -5.10940587617e-08 -1.70591883943e-05
0.000321611762047 -2.31626575697e-08 2.97373535432e-05 -9.47029329836e-05 7.0572855293e-07
-0.000970637134742 -5.10940587617e-08 -9.47029329836e-05 0.000309784925776 -1.6155428284e-06
7.13941744834e-06 -1.70591883943e-05 7.0572855293e-07 -1.6155428284e-06 9.23403422348e-05
0.202184518494 -1.25642399053 -1.84437214188 0.030414251449 -1.30351293274
1.18967500384e-05 -4.39039582467e-10 2.62179491983e-06 -7.34903187549e-06 -9.27796861561e-08
-4.39039582467e-10 5.24168740412e-07 -2.45700149115e-09 1.21997629776e-07 -7.4256249718e-06
2.62179491983e-06 -2.45700149115e-09 6.19107777311e-06 -2.63450547209e-05 -3.92979131902e-07
-7.34903187549e-06 1.21997629776e-07 -2.63450547209e-05 0.000114644193673 1.78312774324e-07
-9.27796861561e-08 -7.4256249718e-06 -3.92979131902e-07 1.78312774324e-07 0.000105961815279
-0.554535637602 0.999996051535 -1.81963515234 0.0300152738188 -1.91137220768
9.60393590503e-05 -2.23543228373e-08 1.20006288853e-05 -3.42461644323e-05 -3.04068862533e-07
-2.23543228373e-08 2.25241615226e-06 -2.76232174912e-08 6.03088608386e-07 -1.85680946743e-05
